"0 ID, 1 H, 2 e, 3 a, 4 Perigee, 5 i, 6 RAAN, 7 arg_perig, 8 Apogee, 9 period [y],10 MOID, 11 condition_code, 12 SMASS taconomy, 13 Spin period,14 Satellites, 15 PHA"
(2023 UY),29.96,.2506535225312075,.9375058966146737,.7025167412344276,.4593301667465175,16.29818254561961,246.0457208830607,1.17249505199492,0.907756179935331,.000641016,4,,,0,N
(2023 UX2),29.50,.6710195425852417,2.0971693270099,.6899277244759178,10.8761381581044,24.2424943513571,76.48045839272859,3.504410929543881,3.03709549763583,5.96052E-5,7,,,0,N
(2023 UR10),29.96,.3733537937058186,1.474411138075032,.9239341461926048,9.378811244060982,206.197520025846,137.2180616847611,2.024888129957458,1.79034244013743,3.42244E-5,8,,,0,N
(2023 VS),29.84,.1192212052347932,.9956466796445508,.8769444825093075,.1124597105785082,109.9962207152695,28.23115278661687,1.114348876779794,0.993495894801805,.00138725,5,,,0,N
(2023 VO1),29.60,.5156942627986053,1.347567412983063,.6526346293733386,4.755322144422277,41.63445349948988,269.9360242426324,2.042500196592788,1.564350094276,.00035226,7,,,0,N
(2023 XU),29.59,.4144271829685801,1.352365207775623,.7919083043724529,2.683263956717372,72.42833742221227,286.5085234409545,1.912822111178792,1.57271194746212,.00208376,7,,,0,N
(2024 GX3),29.71,.2967154189455053,1.109153702535676,.7800506970128444,9.255661160569113,200.5046043772817,271.9412354934082,1.438256708058507,1.16814243877906,.000722476,6,,,0,N
(2024 GY4),29.55,.5032753779292708,1.921209153315209,.954311890599323,6.000760197242553,199.3257437622532,329.6895826521171,2.888106416031096,2.66299390796091,.000799422,8,,,0,N
(2024 JN16),29.59,.241535404628957,.9338822282469766,.7083166063715511,3.882946004682446,53.66997298504614,302.5680543350612,1.159447850122402,0.902498250235344,.000554303,5,,,0,N
(2024 RH7),29.84,.4296649783102241,1.190718066480914,.6791082142728003,11.32525482092731,165.9207991486645,275.1438740115195,1.702327918689028,1.29933643552401,.00110415,7,,,0,N
(2024 RY13),29.55,.1635245230757987,1.203612076500467,1.006791985722456,1.674677640514131,171.5318726443488,156.1589780871836,1.400432167278478,1.32049878872775,.00570916,6,,,0,N
(2024 ST),29.68,.499154579867677,1.759069138684467,.8810217218062253,.5265922629664577,183.9428466362785,125.6345644757814,2.637116555562709,2.33309577012671,.00058473,7,,,0,N
(2024 TD6),29.56,.13973805820421,1.13354602031577,.9751465005517345,.7996760900100379,185.4236075593331,149.4087415107088,1.291945540079806,1.20688791086675,.00156175,6,,,0,N
(2024 TK22),29.95,.3844927666533739,1.429599485275762,.8799288239758448,10.89242813605116,202.0063207284246,235.0772727599118,1.979270146575679,1.70934520073737,.000831098,7,,,0,N
(2024 UR7),29.98,.2460086548916756,1.078057225593127,.8128458176287103,.5659918957867106,10.0440399604407,290.0290497653443,1.343268633557544,1.11936294064063,.00275413,7,,,0,N
(2024 UR9),29.54,.4684676319569413,1.54916319911729,.8234303837119735,3.973014275269382,216.7576720948674,115.2611013345759,2.274896014522606,1.92820835217138,.00276852,8,,,0,N
(2024 UB11),29.97,.4729652840064858,1.335839304643415,.7040336885357159,3.819983351306907,36.76150387984333,275.7059196317622,1.967644920751114,1.5439723861105,.000407262,6,,,0,N
(2024 VR4),29.73,.06961075351678921,1.034624313232939,.9626033351820038,1.808675810965061,50.28361070550601,305.0756848239013,1.106645291283875,1.05240335072883,.000127958,7,,,0,N
(2024 WJ),29.75,.1074555918187501,1.039443843089216,.9277497897677083,3.271952141475683,57.14254428825466,292.5661452153829,1.151137896410724,1.05976543107206,.000658483,4,,,0,N
(2024 YR6),29.725,.2218556358341965,1.060725251595318,.8253973764572504,.0845446167221813,129.802485924125,51.59424585505959,1.296053126733385,1.09247765762155,.000666887,6,,,0,N
(2025 AH4),29.976,.551201329434484,1.655241582047289,.7428702214875849,1.259600184714062,100.2285904376635,288.0915015078019,2.567612942606993,2.12961101337491,2.31412E-5,8,,,0,N
(2025 BD1),29.645,.3021961062540624,1.285419006960255,.8969703881519028,2.668543336876063,118.2535212206386,305.65950113,1.673867625768608,1.45738829878006,.0022175,7,,,0,N
