ID,H,e,a,Perigee,i,RAAN,arg_perig,Apogee,M,period [y],MOID,condition_code,SMASS taxonomy,Spin period,Satellites,PHA,delta_v_tot,period_sin,approaches,date_approach,is_NHATS,is_geometry,n_backup,familiar,delta_H
(2010 KD149),21.48,.2118203086268218,.8888678686013024,.7005876023457093,14.23368736357868,324.4243099864949,131.0437914484015,1.077148134856896,204.9488844968711,0.838038581798957,.0212739,1,,,0,Y,1149.6972927640188,5.17430997522322,1.0,2031-08-10,True,False,0.0,-,999.0
(2010 LB64),21.76,.2152522372841533,1.353223452421702,1.061939076742544,51.68207315928836,85.67528210916761,197.4022955300549,1.644507828100859,29.36861307546083,1.57420930822828,.0559101,0,,,0,N,6225.253721457278,2.741525234213801,1.0,2032-06-22,False,False,0.0,-,999.0
(2010 MH1),21.38,.324466550714505,1.125450798862423,.7602796601566483,12.64858595155063,124.0910751354055,22.56046586784562,1.490621937568197,79.2564700522716,1.1939825315282,.169424,0,,,0,N,5381.6400546289115,6.155103359678683,1.0,2033-12-29,False,False,0.0,-,999.0
(2010 NT81),21.48,.2777518089173246,1.329890757685976,.9605111940762651,10.46703210829564,329.8925645893854,5.070934883174868,1.699270321295687,77.66620218472136,1.53367081766397,.049526,1,,,0,Y,3776.974601849382,2.8738142819524715,1.0,2033-09-02,False,False,0.0,-,999.0
(2010 PJ),22.14,.4790193457890353,1.681815109887342,.8761931362109928,27.95706562343709,130.0170654115019,251.5578213556686,2.487437083563691,158.5642099353203,2.18109999741057,.0852449,0,,,0,N,7002.219731488101,1.8466683618596125,1.0,2034-08-07,False,False,0.0,-,999.0
(2010 PK9),21.81,.675827388781843,.6820681358625633,.2211078086312678,12.58812105676965,306.5145012039707,195.638736952186,1.143028463093859,214.5225683298073,0.563313090813532,.0161596,0,,,0,Y,5676.842161093492,1.2899701799235612,1.0,2032-08-09,False,False,0.0,-,999.0
(2010 PQ10),21.62,.376720657581845,.8428899172213054,.5253558733365884,22.27406430048549,123.0127727935013,6.84920454832946,1.160423961106022,310.7346834522341,0.773863726630073,.134492,0,,,0,N,9789.21023387578,3.4221123179302655,1.0,2034-08-03,False,False,0.0,-,999.0
(2010 PU66),22.19,.3904437254248314,1.485751727431127,.9056492879165393,18.09130323990673,350.368049235463,267.6239679055204,2.065854166945715,328.6666136040661,1.81103802126853,.148983,6,,,0,N,8303.327750136137,2.2329878178040503,1.0,2030-03-28,False,False,0.0,-,999.0
(2010 PC73),22.05,.119272850447029,.9365453438311289,.8248409110994972,24.19636640291606,335.6176594585173,184.5029113003072,1.048249776562761,21.5046511866759,0.906361429761496,.0380738,1,,,0,N,4103.204665967483,9.679359984383892,1.0,2030-03-07,False,False,0.0,-,999.0
(2010 RG42),21.40,.1348482201490129,1.241311679795321,1.073923009124741,18.32724051811224,325.2885172437806,232.6862444293802,1.408700350465902,208.4611661487867,1.38302319858217,.132663,0,,,0,N,1872.1911597528883,3.6108079189502935,1.0,2032-02-18,False,False,0.0,-,999.0
(2010 TX54),21.11,.3377130165019553,1.432689046802457,.9488513070974883,26.81892880911364,10.77534087624583,292.1689992709547,1.916526786507426,98.24221186280398,1.71488938934385,.104886,0,,,0,N,6742.012416867713,2.3988177960199333,1.0,2034-10-02,False,False,0.0,-,999.0
(2010 VQ21),21.99,.3769826035918976,1.79219145698623,1.116566455396405,6.919906315894737,24.75929745882895,28.53129031617518,2.467816458576054,286.4151307477566,2.39930139469147,.136054,0,,,0,N,1320.4004145318763,1.714642323514934,1.0,2034-11-06,False,False,0.0,-,999.0
(2010 VD72),21.54,.1811850858301386,.9184148968344347,.7520118149238098,19.1949253630053,224.0703034584959,310.2488971400196,1.08481797874506,188.1256043770595,0.880170039669078,.0136599,0,,,0,Y,1131.0415678736808,7.3451583997725125,1.0,2032-11-06,False,False,0.0,-,999.0
(2010 XX72),22.06,.2836661508875916,.9032133297400488,.6470022810623242,4.47343950478616,278.877383155611,334.5065806509484,1.159424378417773,230.8632491312474,0.858407907803321,.0387672,0,,,0,N,2414.3335089856414,6.062541307822097,1.0,2034-10-17,True,False,1.0,(2023 UO9),0.25
(2011 CG2),21.43,.1584140248391289,1.177313444631041,.9908104833698189,2.756809632015665,293.1662760575539,283.9475630921299,1.363816405892263,195.9425718609003,1.2774571976961,.0305141,0,,10.813,0,Y,1358.4871035119563,4.604159518309934,1.0,2034-04-28,True,False,1.0,(2016 UP41),0.2699999999999996
(2011 CD22),22.39,.5235674140831668,1.286162711682648,.6127698266367706,2.694001756086425,132.0590849638276,129.2784303209523,1.959555596728526,77.07092047776383,1.45865328316917,.0253457,1,,,0,N,3138.8653472522205,3.1802961773003573,1.0,2030-03-01,False,False,0.0,-,999.0
(2011 EJ47),22.12,.3592107615699896,1.358194982708414,.8703167286091859,13.2850412509088,330.0041456623034,111.5496222068763,1.846073236807642,258.0574163084841,1.58289236747648,.0368196,0,,,0,N,2577.321322139766,2.715582594312063,1.0,2030-02-14,False,False,0.0,-,999.0
(2011 EO51),21.20,.7861399259398506,1.565105952857684,.3347136749901251,6.748567714597005,175.0858284751513,227.4292586917162,2.795498230725243,9.590300703636554,1.95805017853307,.0246946,1,,,0,Y,8861.480024104963,2.043786664213311,1.0,2030-06-30,False,False,1.0,(2017 MC4),0.8100000000000023
(2011 GZ54),22.02,.1392903658156631,1.332641429093252,1.147017316933745,9.967559398058432,213.6130743828948,15.37414185389506,1.518265541252759,260.3267789845122,1.53843151520479,.144563,1,,,0,N,1238.5721493758456,2.8572464125166497,1.0,2031-04-23,False,False,1.0,455415 (2003 GA),0.5700000000000003
(2011 GG60),22.16,.6444830444386592,1.034443911936525,.3677623502706373,2.333217858159787,200.5178382117722,222.7035800082561,1.701125473602414,10.43839879746944,1.05212811074531,.00681321,2,,,0,N,4340.09234626064,20.18350743394189,2.0,2031-03-28,False,False,2.0,(2022 JG2),0.05000000000000071
(2011 HG),21.0,.6391605870610736,2.673987598557484,.9648801152694521,14.73003346803991,42.50434177567966,255.3219436018942,4.383095081845515,6.103368252213423,4.37267586471982,.155317,4,,,0,N,7097.344257113413,1.2965004762125498,1.0,2033-05-31,False,False,0.0,-,999.0
(2011 HH1),21.72,.600994899559555,1.904121772200871,.7597542989678465,11.21880415893725,71.66781230967463,223.5050692476804,3.048489245433895,26.4226232463686,2.62754571393492,.0799271,0,,,0,N,5556.035373568884,1.6144220659598545,1.0,2032-05-17,False,False,0.0,-,999.0
(2011 HJ7),22.39,.5158938876592043,1.248637775670982,.6044731793019376,1.131713373130125,34.55079222735048,297.2149651331719,1.892802372040026,172.1493695153701,1.39528494048372,.00589223,0,,,0,N,2516.791370660277,3.529820637174477,1.0,2032-05-11,False,False,1.0,(2015 XF352),1.0
(2011 JA),21.44,.2875428461161044,1.184964687795324,.8442365689195752,41.61586034240769,215.0067145904242,286.1808119427469,1.525692806671072,206.388619079498,1.28993050990724,.00206717,0,,,0,Y,4269.62729891425,4.449102339453473,1.0,2032-11-02,False,False,0.0,-,999.0
(2011 KC15),21.1,.5606014640099132,2.440208874792731,1.072224207093943,3.869249607867127,254.2755432670489,358.9127093255159,3.80819354249152,185.4311050189516,3.81196325523074,.0592235,5,,,0,N,782.3112832301202,1.3556234236488782,1.0,2030-06-24,False,False,0.0,-,999.0
(2011 OA),21.2,.5191145829223268,2.160587935971003,1.038995230722405,9.145408412033227,280.8478894392966,28.20202630008666,3.282180641219601,60.14833238266591,3.17589490435369,.0503259,1,,,0,N,1212.3026851266836,1.459581020204205,1.0,2030-08-22,False,False,0.0,-,999.0
(2011 QG21),21.71,.4386468678312243,1.216257272888447,.682749829658983,18.77825078427232,324.9424422631574,255.130011391494,1.749764716117911,352.3144849301941,1.34136316985443,.0513396,1,,,0,N,4963.01279423163,3.929431433468459,1.0,2034-01-26,False,False,1.0,(2009 CS1),0.5899999999999999
(2011 TX8),22.00,.7083860674774524,.9095421166523715,.2652351534318798,5.978286787494646,207.8347432601965,313.3608463003776,1.553849079872863,287.1131143496481,0.867445949188665,.0126494,0,,,0,Y,7137.392368755522,6.544092344814923,1.0,2031-10-12,False,False,2.0,(2018 QT1),0.05000000000000071
(2011 UH20),21.10,.3361213016512728,1.230816550842418,.8171128896793348,35.7732645579495,21.60526505434914,257.16584839656,1.644520212005502,245.0579446437463,1.36552040328768,.0136583,0,,,0,Y,3870.2313864413386,3.7358253903352088,1.0,2033-04-08,False,False,0.0,-,999.0
(2011 UV63),21.92,.1338349491154513,1.192557501158804,1.032951628673966,9.78691476905759,13.66142032262352,189.8734298005312,1.352163373643643,173.1560445377404,1.30234844235768,.0359752,0,,,0,Y,491.5367860441885,4.307442208738069,1.0,2033-04-06,False,False,0.0,-,999.0
(2011 VO5),21.8,.4549810931112504,1.902092058313701,1.036676134423905,8.082264949684522,228.0153734159759,221.4853093814449,2.767507982203496,315.7685850765274,2.62334555356398,.0881754,5,,,0,N,1524.305321217756,1.6160117898524726,1.0,2032-12-29,False,False,1.0,(2024 TQ4),0.33999999999999986
(2011 WA),21.67,.2856444845272972,.8447440807126092,.6034475932199704,30.38439930355177,51.51190868522783,206.1102989192306,1.086040568205248,6.092437584723684,0.776418613062731,.0506704,0,,,0,N,4100.550775350346,3.472644229014346,1.0,2032-11-15,False,False,0.0,-,999.0
(2011 YC29),22.32,.1564842747575499,1.229809324415933,1.037363504194634,23.05976548799456,290.1220979848653,44.38250128390114,1.422255144637233,252.1486881102069,1.36384455629046,.0614909,1,,,0,N,1901.6130318388173,3.748426443961118,1.0,2030-07-15,False,False,1.0,(2019 XF1),0.03999999999999915
(2011 YT62),22.29,.1937430445705245,1.198756634957097,.9665058748013923,6.145037152848051,34.7973854558518,344.4074398393201,1.431007395112802,327.7300200717636,1.31251639857404,.0180475,1,,,0,N,2248.874984949228,4.1998320874131165,1.0,2032-11-01,True,False,0.0,-,999.0
(2011 YV62),21.3,.5997342203748243,1.636481608633379,.6550275869219012,7.789036493729011,243.8153493209145,85.36979117415819,2.617935630344857,91.84752680835282,2.09350930548417,.00273383,2,,,0,Y,2499.822761795554,1.9144869595391625,2.0,2030-05-27,False,False,0.0,-,999.0
(2012 AW),22.02,.2897551515829501,1.163253128031472,.8261945415893716,14.0290572529433,83.25138948691156,140.798121845407,1.500311714473572,337.3170024542378,1.2546412028793,.119075,1,,,0,N,6362.375722932028,4.927094235703875,1.0,2032-07-12,False,False,1.0,(2003 YS17),0.41999999999999815
(2012 AY),22.41,.2655172387403349,1.22763444487491,.9016763368892002,20.55207525580206,293.6169527967896,261.2985529142266,1.55359255286062,84.92644578510246,1.36022828126729,.0917134,1,,,0,N,4288.559304041792,3.776017464486634,1.0,2031-07-05,False,False,0.0,-,999.0
(2012 BV13),22.29,.1006493841641884,.9441977014383964,.8491647842593797,12.21573340791833,295.4136664333577,305.1613011525659,1.039230618617413,210.1289988910594,0.917492685310467,.00866086,0,,,0,N,647.2112963415594,11.120137514630107,2.0,2033-07-31,False,False,0.0,-,999.0
(2012 BM86),21.88,.636489686726317,2.145673010595771,.7799742682645554,11.36489489473861,163.8063656303067,56.80000206501147,3.511371752926987,351.6245329025505,3.14306606696154,.0184924,0,,,0,Y,4383.779700114899,1.4666211720751146,1.0,2034-03-18,False,False,0.0,-,999.0
(2012 DK31),21.98,.5766103167034495,.6937768611039333,.2937379655012692,11.17044559402803,165.1796388363014,149.2761246083574,1.093815756706597,188.8093611905326,0.577880339093875,.0244465,1,,,0,Y,5656.471198221408,1.3689965017345864,2.0,2031-01-15,False,False,0.0,-,999.0
(2012 FG58),22.0,.5472997767100296,2.146712287894554,.9718171320691881,13.5173505571777,32.8234511745348,220.5077051813414,3.321607443719921,338.1779641618769,3.14534990474075,.0396973,0,,,0,Y,4479.325729795979,1.4661244293018219,1.0,2034-05-18,False,False,0.0,-,999.0
(2012 GV17),21.11,.4589536772980355,1.641494941066566,.8881248015979435,11.04137463006281,6.766148891123969,311.8181631373105,2.394865080535189,274.9202987008201,2.10313681254692,.00528765,0,,,0,Y,1445.3127095740997,1.9065058736379235,1.0,2031-08-06,False,False,0.0,-,999.0
(2012 HH8),21.00,.7459781054561656,1.497147512854414,.3803082476268678,33.82095437721573,195.4040556938102,249.3786466279765,2.613986778081959,326.9632003942314,1.83191404367155,.0512426,0,,,0,N,9458.229798866207,2.2020472639055635,1.0,2034-04-02,False,False,0.0,-,999.0
(2012 JH11),22.2,.343042741616492,1.815109620907467,1.192449440216898,6.720432402650866,224.4570727800059,359.0541309487887,2.437769801598036,34.03037175885646,2.44547084992571,.185651,5,,,0,N,1281.9464654689327,1.6918160958080857,1.0,2034-05-05,False,False,0.0,-,999.0
(2012 JW11),21.91,.510523398797306,2.352240261986692,1.15136656864938,2.692620665662873,29.47428232449128,225.22173850,3.553113955324003,158.2663035826119,3.60770253175616,.142876,5,,,0,N,2220.846499737826,1.3834793224388782,1.0,2030-06-03,False,False,0.0,-,999.0
(2012 KA4),21.16,.7799677652201294,1.100232788057271,.242086679134329,5.803308692313443,214.886102633027,237.5027256311973,1.958378896980213,314.0550004842864,1.1540777738063,.0257357,0,,,0,Y,9281.060070716228,7.490228767564866,1.0,2030-08-04,False,False,1.0,469445 (2002 LT24),0.9699999999999989
(2012 KC6),21.64,.246391612209574,1.240848787508193,.9351140542457543,11.32074761124623,195.3666595988993,338.0285908057782,1.546583520770632,34.67284587117554,1.38224966471206,.0473448,0,,,0,Y,3576.193390848788,3.6160912417105124,1.0,2030-03-11,False,False,0.0,-,999.0
(2012 KU12),21.6,.4885973005025421,1.638361768676719,.8378626312547036,8.625580461002208,53.06484619055622,74.36735794603638,2.438860906098734,23.70161380149953,2.09711820295253,.0405137,4,,,0,Y,4610.18871540777,1.911478815417365,1.0,2032-12-10,False,False,0.0,-,999.0
(2012 OQ),21.9,.3950007253654716,1.19065587030327,.7203459378728213,7.09991111125077,293.9999313800729,100.7561629402111,1.660965802733719,101.0023450496798,1.29923463220038,.0150402,0,,,0,Y,3243.1120581913688,4.34185917133535,1.0,2031-01-28,False,False,0.0,-,999.0
(2012 RN6),21.1,.6515601544508702,1.643551848021648,.5726789520766499,3.239770390832654,45.15372278737978,195.2248488917776,2.714424743966647,295.4316185301712,2.10709111498824,.0534084,0,,,0,N,3770.591283166216,1.9032680205464594,1.0,2031-08-18,False,False,0.0,-,999.0
(2012 TN20),22.39,.3858524401213287,1.182644395982756,.7263181699969944,11.61615951424931,348.7462047396856,139.110725251815,1.638970621968517,60.51072141157635,1.28614362546724,.136636,0,,,0,N,5548.88533443439,4.494748479429216,1.0,2030-10-27,False,False,0.0,-,999.0
(2012 TF53),21.19,.3689218063000264,1.426196135130005,.9000412808197271,6.130103479504808,201.0430892347161,282.4090405268414,1.952350989440283,316.7846321624926,1.70324485243216,.0468479,0,,,0,Y,3388.674309853635,2.4219798361004954,1.0,2030-03-26,False,False,0.0,-,999.0
(2012 UU136),21.45,.2119865398141035,1.160170172868136,.9142297123262899,35.59114998077467,36.08157083892571,227.7299779757902,1.406110633409983,313.2263362984428,1.2496567693301,.0336057,0,,,0,Y,4141.23500044902,5.005499240750747,1.0,2032-05-03,False,False,0.0,-,999.0
(2012 VK76),21.41,.2641561625049629,1.110587637883468,.8172190693347196,20.49246048958446,230.6782258696958,53.05560038478223,1.403956206432216,164.7652977597842,1.17040846646538,.101583,0,,,0,N,5332.140019259667,6.8682530319182185,1.0,2032-04-28,False,False,0.0,-,999.0
(2012 XS111),22.10,.4995905514716291,.7734932854482471,.3870633484115552,7.611761727752451,62.21027654694321,191.9835990580038,1.159923222484939,344.3903829801896,0.680288335284775,.047651,1,,2.14,0,N,3983.5082045582003,2.1278183137006415,2.0,2031-11-13,False,False,3.0,(2015 XQ55),0.2900000000000027
(2013 AS27),21.38,.2284917320360488,1.10477427007679,.8523424835980824,33.58997320875186,105.2142271803838,253.4332076402202,1.357206056555497,132.5565145203834,1.16123075326359,.0305563,0,,,0,Y,3225.3053665896946,7.202290690567813,1.0,2033-07-01,False,False,0.0,-,999.0
(2013 EA),21.9,.5314341557056788,2.25857550317188,1.058291337546204,9.672145332526632,174.6716442068394,359.3044847548234,3.458859668797557,145.9136070585785,3.39437736229361,.0655018,5,,,0,N,905.9584523745317,1.4176451113128152,1.0,2030-03-22,False,False,0.0,-,999.0
(2013 EY27),21.06,.3003545841411034,1.156213459868857,.8089394469516,14.47170028984237,337.6587374100295,11.73448048828874,1.503487472786114,303.2318813713417,1.24326936800154,.192041,0,,,0,N,5769.923210876474,5.110669617860268,1.0,2033-09-04,False,False,0.0,-,999.0
(2013 FX7),21.63,.3099171758267709,1.265524919943358,.8733170108161123,5.220337240391143,211.5309184066525,28.9093086003594,1.657732829070604,13.12192944080378,1.42368613131249,.0453402,0,,,0,Y,2381.5534687045038,3.3602377469902347,1.0,2030-08-02,True,False,1.0,612786 (2004 PJ2),0.05999999999999872
(2013 FX13),21.19,.7947035770248373,1.756107942440067,.3605226789412187,9.698394186524785,63.75103962682282,.6671194658081192,3.151693205938916,10.42115490901527,2.32720699128177,.150033,0,,,0,N,6818.182221278416,1.7534619743332087,1.0,2031-08-02,False,False,0.0,-,999.0
(2013 GS66),21.0,.5842613662146964,2.010851184790249,.8359885243102571,2.43948079545309,204.2546931558144,273.4113276520601,3.18571384527024,33.92430504028827,2.85153101300851,.021983,1,,,0,Y,2639.4971298990345,1.5400935728184877,1.0,2033-03-03,False,False,0.0,-,999.0
(2013 GW68),21.8,.3356278435408546,1.037635718482256,.689376279907091,14.1710643781519,190.4531619469466,240.5932930520947,1.385895157057421,61.82971555028086,1.05700142258321,.0591707,3,,,0,N,4076.1298546132525,18.543421807415626,1.0,2032-03-19,False,False,0.0,-,999.0
(2013 JN7),21.00,.6399574374247528,1.719466601997272,.6190811616456504,2.25453810008563,297.4912312544014,167.52744066373,2.819852042348893,70.48605608852669,2.25475220011039,.0380846,0,,,0,Y,3236.9972598073564,1.796970110841027,1.0,2031-04-02,False,False,1.0,(2004 RE84),0.8999999999999986
(2013 JL22),21.16,.5943333103536516,1.186964263917119,.4815118636717721,3.063251264453861,37.95119481433971,69.08860032786875,1.892416664162465,349.5463078765666,1.29319693896687,.00243791,0,,,0,Y,3541.4891403700894,4.410676808303909,1.0,2033-09-22,False,False,2.0,(2017 JE3),0.8299999999999983
(2013 LF7),22.0,.5886043371855203,2.43598837695304,1.002155052944965,5.377582345630408,127.9785538287025,186.1407735636644,3.869821700961116,340.4081990634006,3.80207798001681,.00921997,5,,,0,N,583.0235558204386,1.3568780052273923,1.0,2032-09-11,False,False,1.0,(2015 JJ2),0.1999999999999993
(2013 LT28),22.5,.6185115711035651,1.749777696448955,.6675199443363349,22.93025552341022,262.7731916710181,273.4949114466598,2.832035448561576,350.0200927878611,2.31463500599527,.0148901,6,,,0,N,4741.73617613291,1.7606674061162175,1.0,2033-12-23,False,False,0.0,-,999.0
(2013 NJ),22.01,.2835359588618115,1.286040531311463,.9214017961309138,3.941788388744165,238.5507118059635,140.396611874125,1.650679266492012,193.1948143456827,1.45844543866549,.00641454,0,,250.,0,N,1761.2050091478113,3.181284653874944,1.0,2032-09-02,True,False,0.0,-,999.0
(2013 QV1),22.0,.273826093303398,1.035286925817851,.7517983514730644,17.61268979078073,324.8494018398836,218.3787566212053,1.318775500162638,337.5140945015683,1.05341451101253,.151404,3,,,0,N,7245.725000569963,19.721504344866535,2.0,2031-02-02,False,False,0.0,-,999.0
(2013 QN10),22.2,.5122520075153459,.9616873963012725,.4690610969437396,6.043861202705154,177.3992487923401,24.32402623428564,1.454313695658805,15.10234230991284,0.943102918288678,.0528068,1,,,0,N,4046.4636713367277,16.575593860396705,1.0,2034-12-12,False,False,1.0,(2016 PF8),0.7699999999999996
(2013 QC11),21.58,.6190807574393834,1.510621741562151,.5754248895914539,2.150944216884851,250.4488668405191,332.771723471176,2.445818593532847,34.74037996878615,1.85670026211288,.0311877,1,,,0,Y,3416.7690602909242,2.167269398907034,1.0,2030-01-19,False,False,0.0,-,999.0
(2013 RZ73),21.00,.53409777098583,1.368472441076691,.6375743606420929,25.12537006690892,355.5392111662119,262.3331215153174,2.09937052151129,13.44993138847545,1.60089292752288,.0283215,0,,,0,Y,4768.448297653973,2.6641899982454413,1.0,2034-03-15,False,False,0.0,-,999.0
(2013 SS19),21.15,.595668221168968,1.182121254907814,.4779691897908481,17.33096137598662,185.3708032347835,312.5733590520651,1.886273320024779,149.9017398311126,1.28529033412873,.0929623,0,,,0,N,10070.790830249984,4.505201124510496,1.0,2031-10-19,False,False,0.0,-,999.0
(2013 UF3),22.2,.6458420129754672,1.637314493606389,.579868005181731,13.97670813537292,42.28028888478399,108.9625435290703,2.694760982031047,47.68095052392525,2.09510774166952,.0625779,2,,,0,N,8485.239119168433,1.9131521602390227,1.0,2034-11-10,False,False,0.0,-,999.0
(2013 VQ4),21.88,.289518591562155,1.115524510655205,.7925594254772481,13.55740514052274,207.6520622577812,343.8138795434618,1.438489595833162,339.4033882769,1.17822132263933,.192113,0,,,0,N,5623.7032253411035,6.611000890301544,1.0,2034-05-12,False,False,1.0,(2021 TQ9),0.1700000000000017
(2013 XZ9),22.5,.3943410902148377,1.52568510443397,.9240447770269397,21.42897206676815,71.2618497538317,315.0309389178578,2.127325431841,293.9649547018364,1.88454087462075,.0186945,4,,,0,N,1961.4734437640507,2.1305300056696117,1.0,2030-11-16,False,False,0.0,-,999.0
(2014 BG3),21.17,.4325690093358539,1.292616745997703,.7334708007305415,15.79882815711793,120.2563652756235,131.2237373879689,1.851762691264864,22.97225918408155,1.46964644753142,.134623,1,,,0,N,7499.8778853995445,3.129261288478284,1.0,2033-08-26,False,False,1.0,(2023 BB2),0.9899999999999984
(2014 CG13),22.4,.1246702959341885,1.148641582234923,1.005440096255381,21.88657714697224,327.7819319782444,119.2174564004628,1.291843068214466,286.3814758841881,1.23107639355971,.0769216,6,,24.5,0,N,1741.9672572380027,5.327573165718466,1.0,2030-02-14,False,False,0.0,-,999.0
(2014 EQ49),21.70,.2067965745649366,1.147662904413246,.9103301470253408,15.15844813773062,11.49184645491357,50.4367918829565,1.384995661801152,288.2959251804638,1.22950335653764,.0265048,0,,,0,Y,1871.6309420430516,5.357234748486099,1.0,2034-10-03,False,False,0.0,-,999.0
(2014 FP),22.41,.1922550360166169,1.282232317533126,1.035716697144125,14.55518283216831,172.7611957443847,85.82378654359947,1.528747937922127,36.16701109170524,1.45197212987948,.172073,1,,,0,N,3124.292905987565,3.2125258038955926,1.0,2030-03-31,True,False,0.0,-,999.0
(2014 GQ1),21.7,.5655058044449781,2.172443159586081,.9439139430133643,22.53157414168217,21.88238259230786,118.1561839763942,3.400972376158798,118.343032707856,3.20207010268292,.118963,7,,,0,N,9085.731579823463,1.4541181494547504,1.0,2030-04-04,True,False,0.0,-,999.0
(2014 HK129),21.10,.4888789197091893,1.70008127851603,.8689473796572958,6.709972771089941,93.83859232702069,45.32114960957987,2.531215177374764,279.9881984501466,2.21672964667279,.00806127,0,,15.119,0,Y,2791.882262275227,1.821875264348618,1.0,2034-04-10,False,False,0.0,-,999.0
(2014 HV177),21.0,.5489573420360705,2.171802504579541,.9795755742382756,4.589032461093812,24.2579450067462,128.1041620840606,3.364029434920807,114.3809284308109,3.20065376804744,.0413104,1,,,0,Y,2060.6735010502525,1.4544104186308522,1.0,2030-04-05,False,False,0.0,-,999.0
(2014 HC199),22.40,.4905157669269116,1.09242356023792,.5565725797787896,5.142650533755141,285.4746032345454,112.0661219231558,1.628274540697051,255.3415915768039,1.14181248971097,.000119482,0,,,0,N,2357.350241432793,8.051565077505607,1.0,2032-02-19,False,False,1.0,(2002 LY1),0.09999999999999787
(2014 JR2),21.74,.4874826381551779,1.714365879737956,.8786422779200747,14.49447513123673,208.8079355830599,75.09091873591393,2.550089481555838,210.457120713093,2.24472670909591,.0803535,0,,,0,N,6717.415090562766,1.8033892039854567,1.0,2032-05-01,True,False,0.0,-,999.0
(2014 KV76),21.06,.3581723991844758,.8483678064349293,.5445058738132597,12.75049432809264,232.7772697223889,157.7822795349599,1.152229739056599,354.0185259132464,0.781419908716086,.0612419,0,,,0,N,5550.886527874257,3.574982076940844,1.0,2032-05-27,False,False,0.0,-,999.0
(2014 LW14),21.26,.3672609839927098,1.26253742630325,.7988566887914951,15.19985880704024,77.48566844312408,309.9578004367206,1.726218163815005,2.30933744098287,1.41864781629829,.073292,0,,,0,N,5930.993463317953,3.3886425799185154,1.0,2032-01-02,False,False,1.0,(2023 JD3),1.1499999999999986
(2014 MT5),21.6,.4848402314631056,1.998429648755486,1.029510555290143,13.45571562498152,88.2439436920329,249.4524157789046,2.967348742220829,205.4802836903492,2.82514991713036,.157329,4,,,0,N,3623.1039800210065,1.5479001974655737,1.0,2031-07-24,False,False,0.0,-,999.0
(2014 MJ6),21.77,.6420714201493406,1.84311155666403,.6597023019830944,4.489581899958953,271.4538360225209,102.5953156710243,3.026520811344966,16.34781687859858,2.50227844943436,.00446918,0,,,0,Y,4279.223438030217,1.6656555583131218,1.0,2034-07-26,False,False,1.0,(2019 BK),0.7300000000000004
(2014 MK55),21.71,.3699862252224543,1.369999717511202,.8631186934734034,2.933368626211699,162.8257696266572,207.8657702043081,1.876880741549,91.97920039803748,1.60357367726926,.0296939,0,,,0,Y,1639.8949318941231,2.6567985610709304,1.0,2030-12-02,True,False,0.0,-,999.0
(2014 OW3),22.47,.7380718382987839,1.755668728150963,.4598590825208939,8.144408070989352,304.7145052284261,106.7408178876956,3.051478373781032,119.7089377073134,2.32633397092885,3.40748E-5,0,,,0,N,4892.581286231478,1.753957918532152,1.0,2031-02-15,False,False,0.0,-,999.0
(2014 OJ392),21.74,.2922132030634575,1.168191885794406,.8268307930536815,35.35741098562368,316.9080822880999,242.1789174115921,1.50955297853513,119.1180618875915,1.26263981609272,.0413548,6,,,0,Y,5231.944889942721,4.80749581261879,1.0,2033-02-01,False,False,0.0,-,999.0
(2014 QT296),21.2,.4375799653675365,1.442332179767697,.8111965144964649,24.5666104304021,151.6733654007423,97.15595647800761,2.07346784503893,356.7296070299582,1.73223233817556,.0663644,1,,,0,N,5545.66589657122,2.3656867470393528,1.0,2033-08-18,False,False,0.0,-,999.0
(2014 QN433),22.4,.4431708922901061,1.145420931269935,.6378037151112737,4.184012843848862,31.99696025902719,81.26806274393171,1.653038147428596,359.7256658195324,1.22590234246558,.00266665,6,,,0,N,1866.9241050137098,5.426691591975711,2.0,2032-04-25,False,False,2.0,(2009 UD2),0.1999999999999993
(2014 TS16),22.26,.5156997395390274,1.921300218033386,.9304861960172924,10.47721207507812,184.3015688892313,246.9877733661243,2.91211424004948,254.6081770132458,2.66318324783285,.0784859,0,,,0,N,4982.963417061445,1.601256657258311,1.0,2030-10-19,False,False,0.0,-,999.0
(2014 TG17),22.45,.581269013805366,2.520455192812378,1.055392688545713,15.62382533338541,186.021813598055,225.4794624592661,3.985517697079043,173.4543043749569,4.00153549949246,.135572,0,,,0,N,2552.655119433978,1.3331628095583388,2.0,2030-10-17,False,False,0.0,-,999.0
(2014 WD6),22.2,.4638328865726619,2.154833907773287,1.155351076246154,22.65789875134729,64.81339960418079,353.3382395036004,3.15431673930042,46.80925351070354,3.16321639939257,.170308,6,,,0,N,2358.582806876003,1.462274601968069,1.0,2033-11-23,False,False,0.0,-,999.0
(2014 WT202),21.1,.0631273647970769,.9656624675207434,.9047027406627159,23.39239789322715,58.80560161406507,185.7595132833128,1.026622194378771,334.6755201253112,0.94895633683626,.0385568,2,,,0,Y,2672.9002053276135,18.591070429098266,3.0,2032-11-20,False,False,0.0,-,999.0
(2014 WO371),22.45,.3677380184228213,1.040181060941315,.657666938789808,6.022332567980106,270.8317757943656,284.981782843789,1.422695183092822,16.31065645260579,1.0608930771386,.00276134,2,,,0,N,1237.2275973659946,17.422228059256707,1.0,2031-12-27,False,False,2.0,(2004 MO3),0.25
